Id,Year,UnitId,UrbanCollegeId,Fips,InstAffiliation,PrimaryPublicControl,SecondaryPublicControl,ReligiousAffiliation,OccupationalProgOffered,AcademicProgOffered,ContProfProgOffered,AvocationalProgOffered,RemedialProgOffered,SecondaryProgOffered,Cert01Offered,Cert01AOffered,Cert01BOffered,Cert12Offered,AssocOffered,Cert24Offered,BachOffered,PostbacCertOffered,MastersOffered,PostMastersCertOffered,DoctorsResearchOffered,DoctorsProfessionalOffered,DoctorsOtherOffered,OtherDegreeOffered,DistUgCoursesOffered,DistUgProgsOffered,DistUgNotOffered,DistGradCoursesOffered,DistGradProgsOffered,DistGradNotOffered,DistProgsOffered,DistCoursesOffered,DistProgsAll,DistUgOffered,DistGradOffered,DistEdNotOffered,EnrolledUndergradFulltime,EnrolledUndergradFirsttimeFt,EnrolledUndergradParttime,EnrolledUndergradFirsttimePt,EnrolledGraduateFulltime,EnrolledGraduateParttime,EnrolledDoctorsProfessional,EnrolledDoctorsFirstProf,RemedialServices,AcademicCounseling,EmploymentServices,PlacementServices,OncampusDaycare,NoSelectedServices,OncampusHousing,OncampusRequired,DormitoryCapacity,MealPlan,MealsPerWeek,TypicalRoomCharge,TypicalBoardCharge,RoomBoardCharge,TuitionVaries,AltTuition,TuitionGuaranteed,PrepaidTuition,TuitionPaymentPlan,OtherAltTuition,MemberNatlAthleticAssoc,MemberNcaa,MemberNaia,MemberNjcaa,MemberNscaa,MemberNccaa,MemberAthAssocOther,MemberConfFootball,MemberConfBasketball,MemberConfBaseball,MemberConfTrack,ConfNumberFootball,ConfNumberBasketball,ConfNumberBaseball,ConfNumberTrack,DualCredit,CreditForLife,ApCredit,NoAltCredit,Rotc,RotcArmy,RotcNavy,RotcAirforce,RotcNavyMarinecorps,StudyAbroad,WeekendEveningCollege,UndergradResearch,TeacherCert,TeacherCertSpecialization,TeacherCertOtherInst,TeacherCertStateApproved,NoSpecialLearningOpps,DisabilityIndicator,DisabilityPercentage,PostsecTrProgDisabilities,YellowRibbonProgram,MilitaryTrainingCredit,VeteranPointOfContact,StudentVeteranOrganization,ServicememberOppCollMember,NoVetServices,LibraryPhysical,LibraryPrintedCollection,LibraryDigital,LibraryTrainedStaff,LibraryHours,LibraryShared,NoLibrary,CalendarSystem,NoncredWorkforceEduOffered,NoncredCustTrainingOffered,NoncredRemedialEduOffered,NoncredRecEduOffered,NoncredAdultEduOffered,NoncredHsDiplomaOffered,NoncreditEslEduOffered,NoncreditProfEduOffered,NoNoncreditEdu,PromiseProgParticipant
0738437606844399644,2023,106485,0738271162542325761,5,Public,State,ImpliedNo,,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,No,No,Yes,No,725,YesMaximumMeals,19,3670,4050,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,367,367,367,367,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,No,No,No,No,No,No,No,No,No
0738437606844399648,2023,106704,0738271162542325765,5,Public,State,ImpliedNo,,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,Yes,Yes,Yes,No,No,Yes,No,3435,YesVariableMeals,,4724,3938,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,379,135,135,135,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,0.12650000,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No
0738437606844399656,2023,107044,0738271162542325773,5,PrivateNotForProfitReligious,,,74,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,No,No,Yes,No,2687,YesMaximumMeals,21,4460,5256,,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,367,367,367,367,No,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,0.12400000,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437606844399657,2023,107071,0738271162542325774,5,Public,State,ImpliedNo,,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,No,No,No,No,Yes,No,2061,YesVariableMeals,,4700,3740,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,367,367,367,367,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,Yes,No,No,No,No,No,No,No
0738437606844399658,2023,107080,0738271162542325775,5,PrivateNotForProfitReligious,,,71,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,,,,Yes,Yes,Yes,No,No,Yes,No,1258,YesMaximumMeals,28,7100,7200,,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,368,368,368,368,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,0.17340000,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437606844399669,2023,107512,0738271162542325786,5,PrivateNotForProfitReligious,,,75,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,No,Yes,No,No,Yes,No,1661,YesMaximumMeals,19,4520,4720,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,367,367,367,367,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,0.10000000,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,Yes,No,No,No,No,No,No,Yes
0738437606844399672,2023,107558,0738271162542325789,5,PrivateNotForProfitReligious,,,66,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,,,,No,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,No,No,,,,Yes,Yes,Yes,No,No,Yes,No,618,YesVariableMeals,,4009,4809,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,,204,204,204,No,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,0.09820000,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437606848593930,2023,107983,0738271162542325803,5,Public,State,ImpliedNo,,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,No,No,Yes,No,2141,YesVariableMeals,,4384,3760,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,367,367,367,367,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,Yes,No,No,No,Yes,No,No,No
0738437606848593934,2023,108092,0738271162542325807,5,Public,State,ImpliedNo,,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,No,Yes,No,918,YesVariableMeals,,4750,4350,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,,147,147,147,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,0.05480000,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,No,No,No,No,No,No,No,No
0738437606848593935,2023,108232,0738271162542325808,6,PrivateForProfit,,,,No,Yes,No,No,No,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,No,No,No,Yes,No,1488,YesVariableMeals,,14124,9622,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,,156,,156,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Semester,No,No,No,Yes,No,No,Yes,No,No,No
0738437606848593949,2023,109785,0738271162542325822,6,PrivateNotForProfitReligious,,,88,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,Yes,Yes,Yes,No,No,Yes,No,2106,YesVariableMeals,,5774,5400,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,,156,156,156,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,0.05010000,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437606848593954,2023,110097,0738271162546520066,6,PrivateNotForProfitReligious,,,88,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,No,No,Yes,No,2773,YesMaximumMeals,20,,,11234,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,,156,156,156,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,No,No,0.10920000,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437606848593960,2023,110361,0738271162546520072,6,PrivateNotForProfitReligious,,,75,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,No,No,Yes,No,3670,YesVariableMeals,,7630,6820,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,,137,137,137,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,0.06520000,No,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437606848593963,2023,110404,0738271162546520075,6,PrivateNotForProfitNoReligious,,,,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,,,,Yes,Yes,Yes,No,No,Yes,No,1575,YesVariableMeals,,11247,8256,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,,197,197,197,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,0.15680000,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Quarter,No,No,No,No,No,No,No,No,Yes,No
0738437606848593964,2023,110413,0738271162546520076,6,PrivateNotForProfitReligious,,,39,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,,Yes,Yes,Yes,No,No,Yes,No,1517,YesMaximumMeals,25,8740,7470,,No,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,197,197,197,197,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,0.11600000,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,No,No,No,No,No,No,No,Yes,No
0738437606848593965,2023,110422,0738271162546520077,6,Public,State,ImpliedNo,,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,No,Yes,No,8820,YesVariableMeals,,11094,7400,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,105,109,109,109,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,0.08900000,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Quarter,Yes,Yes,No,No,No,No,No,Yes,No,No
0738437606848593967,2023,110486,0738271162546520079,6,Public,State,ImpliedNo,,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,No,Yes,No,500,YesVariableMeals,,9000,4800,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,,109,109,109,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,No,No,No,No,Yes,Yes,No,No
0738437606848593968,2023,110495,0738271162546520080,6,Public,State,ImpliedNo,,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,No,Yes,No,722,YesVariableMeals,,7249,4800,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,,138,138,138,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,0.03400000,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,No,No,No,No,Yes,Yes,No,No
0738437606848593970,2023,110510,0738271162546520082,6,Public,State,ImpliedNo,,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,No,Yes,No,1486,YesVariableMeals,,7796,4178,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,,138,138,138,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,0.04000000,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No
0738437606848593971,2023,110529,0738271162546520083,6,Public,State,ImpliedNo,,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,No,Yes,No,4149,YesVariableMeals,,10980,5702,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,,138,138,138,No,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,0.05100000,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,No,No,No,No,Yes,Yes,No,No
0738437606848593972,2023,110538,0738271162546520084,6,Public,State,ImpliedNo,,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,No,Yes,No,1758,YesVariableMeals,,8609,3881,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,,138,138,138,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,0.06500000,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,No,Yes,No,No,No,Yes,No,No
0738437606848593973,2023,110547,0738271162546520085,6,Public,State,ImpliedNo,,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,Yes,No,Yes,No,1167,NoMealPlan,,10215,,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,,138,138,138,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,0.04900000,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,No,No,No,No,No,Yes,No,No
0738437606848593974,2023,110556,0738271162546520086,6,Public,State,ImpliedNo,,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,Yes,Yes,Yes,Yes,No,Yes,No,1228,YesVariableMeals,,5764,4791,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,203,203,203,203,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,0.03100000,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No
0738437606848593975,2023,110565,0738271162546520087,6,Public,State,ImpliedNo,,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,Yes,Yes,Yes,Yes,No,Yes,No,2278,YesVariableMeals,,13710,4644,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,,109,109,109,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,0.03400000,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No
0738437606848593976,2023,110574,0738271162546520088,6,Public,State,ImpliedNo,,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,,,,Yes,Yes,Yes,No,No,Yes,No,1416,YesVariableMeals,,10554,6891,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,,138,138,138,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,0.06700000,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,No,Yes,No,No,No,No,No,Yes,No,No
0738437606848593977,2023,110583,0738271162546520089,6,Public,State,ImpliedNo,,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,Yes,Yes,Yes,Yes,No,Yes,No,3216,YesMaximumMeals,19,9160,4934,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,,109,109,109,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,0.04700000,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,No,No,No,No,Yes,Yes,No,No
0738437606848593978,2023,110592,0738271162546520090,6,Public,State,ImpliedNo,,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,Yes,Yes,Yes,Yes,No,Yes,No,2483,YesVariableMeals,,10198,5346,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,,138,138,138,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,0.05100000,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,No,No,No,No,No,Yes,No,No
0738437606848593979,2023,110608,0738271162546520091,6,Public,State,ImpliedNo,,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,Yes,Yes,Yes,Yes,No,Yes,No,3253,YesVariableMeals,,7573,5098,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,,109,109,109,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,0.05500000,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,No,No,No,No,Yes,Yes,No,No
0738437606848593980,2023,110617,0738271162546520092,6,Public,State,ImpliedNo,,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,,Yes,Yes,Yes,Yes,No,Yes,No,3280,YesVariableMeals,,8208,5696,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,105,105,137,105,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,0.03400000,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,No,No,No,No,Yes,Yes,No,No
0738437606852788224,2023,110635,0738271162546520093,6,Public,State,ImpliedNo,,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,No,Yes,No,9899,YesVariableMeals,,,,22692,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,127,127,127,127,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,0.15660000,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Semester,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes
0738437606852788225,2023,110644,0738271162546520094,6,Public,State,ImpliedNo,,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,No,Yes,No,16548,YesVariableMeals,,12498,6804,,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,105,109,109,109,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,0.09030000,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Quarter,No,No,Yes,No,No,No,No,No,No,No
0738437606852788226,2023,110653,0738271162546520095,6,Public,State,ImpliedNo,,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,Yes,Yes,Yes,No,Yes,No,15544,YesVariableMeals,,,,18423,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,,109,109,109,Yes,No,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Quarter,No,No,No,No,No,No,No,No,Yes,No
